,x,y,t,collision
44,1.660372175739676,-0.43349353254111755,0.010635402084644694,4277.0
45,1.653938133006213,-0.41774654073344536,0.010863196204661061,4367.0
46,1.6539306729392873,-0.4175986573376856,0.010865030146660813,4368.0
47,1.6599105343499354,-0.3663186247330895,0.011250415734295407,4516.0
48,1.6627509796271682,-0.3632126228495764,0.01128598739618907,4532.0
49,1.6650668545922789,-0.3581802269782539,0.011359110236966332,4576.0
50,1.7056941344945498,-0.3516897599770816,0.01173176216570632,4722.0
51,1.7067571267837793,-0.35138364875818406,0.011752498107755754,4729.0
52,1.7121225978588601,-0.36895426890570415,0.012326123206083653,4952.0
53,1.7124566219842714,-0.3690006139367589,0.01232803397518779,4954.0
54,1.723309002584885,-0.34953508917106985,0.012526189608477312,5031.0
55,1.7388048006906647,-0.36771113355523843,0.012890945525103434,5188.0
56,1.8164658861465697,-0.46140597084051876,0.014040885558985446,5644.0
57,1.8387978062325208,-0.4776096286073515,0.014235360967264039,5730.0
58,1.8434747963358022,-0.47544475257751884,0.014266263741653178,5742.0
59,1.8731190356100333,-0.510871779022297,0.014531094892601657,5842.0
60,1.8728709037420954,-0.5122915882748776,0.014535219994430755,5846.0
61,1.9199673687076206,-0.5865385855102012,0.014834527494219854,5961.0
62,1.9105899997220415,-0.6884495701372436,0.015371216661088146,6177.0
63,1.888095677602528,-0.7850647513042587,0.016254713676537625,6540.0
64,1.9417168328938077,-0.7918097885167824,0.016519458892159743,6643.0
65,1.9488671955785974,-0.7930605282577676,0.016550809486283867,6654.0
66,2.0539319674566268,-0.8099502696671753,0.01696033513873856,6824.0
67,2.0767322345889654,-0.7771782358260305,0.01714210182246967,6892.0
68,2.085688732838657,-0.7205042459059235,0.017525851179095067,7043.0
69,2.088705947351551,-0.7190277994989626,0.017581149728501763,7070.0
70,2.088012850217333,-0.7307533473481362,0.017716790251892472,7133.0
71,2.076658043714333,-0.7350826898553519,0.017833080061122938,7188.0
72,2.0708913680252232,-0.7409258429941772,0.017930209192985942,7225.0
73,2.0602123255791147,-0.7539750122335174,0.01801225174433378,7261.0
74,2.0640430716844236,-0.7845307514589934,0.018123322137127338,7309.0
75,2.0588583281007686,-0.7982029207821705,0.018188970541831422,7338.0
76,2.0632873835319745,-0.8289296305839475,0.0182909170772114,7389.0
77,2.0691291442370896,-0.8553231063710173,0.01838018140428507,7427.0
78,2.067782633592266,-0.8956738045639573,0.018479243389902415,7465.0
79,2.0799058166209985,-0.9406537498472738,0.01874828537501223,7580.0
80,2.1168233266428818,-0.9415585952851733,0.019160257842569278,7717.0
81,2.1277839349453043,-0.9975393892249445,0.019443470281640538,7838.0
82,2.1155846019699185,-1.001076308105073,0.019550415209635914,7883.0
83,2.1451710717122165,-0.9932696923563388,0.020081255152265453,8111.0
84,2.1407297849353313,-0.9842230608561814,0.020196472742006602,8161.0
85,2.1315731220463165,-0.9538069648612196,0.020339582414885152,8224.0
86,2.1443540839950024,-0.9433244530468495,0.02043252395551593,8261.0
87,2.1664295172059234,-0.927639191181416,0.020578925948409765,8326.0
88,2.1703031274647855,-0.9194240726095133,0.020615064104218813,8358.0
89,2.1842394265879066,-0.8711124454387933,0.020780238179815738,8431.0
90,2.188757281410433,-0.8584584397255017,0.020872726632273225,8466.0
91,2.18124117905703,-0.8061784978758028,0.021055016988699327,8527.0
92,2.1109983840220017,-0.8527324601974149,0.02151997076184042,8702.0
93,2.1112610053223912,-0.8599605892331589,0.021546493089521963,8711.0
94,2.1106248810745445,-0.8724271870506592,0.021591469597706303,8728.0
95,2.112104078395635,-0.9133457220973323,0.021741555639260033,8797.0
96,2.193611805560554,-1.0457199152815377,0.022278587269422837,8998.0
97,2.196896548913393,-1.0577712839095272,0.02234626670741262,9032.0
98,2.1960022648424298,-1.0716680211152145,0.02241200807565213,9048.0
99,2.1849815922840308,-1.1285092440764093,0.022753889059707034,9208.0
100,2.0861441424174973,-1.1245156155726033,0.023674942999671947,9613.0
101,1.9909426231073473,-1.121942353411381,0.024263330468535516,9853.0
102,1.9486308137258326,-1.099046673518698,0.02473647653158576,10067.0
103,1.9531622414968184,-1.0591874590410155,0.025222996985269728,10261.0
104,1.9320080648365614,-1.0452059891801488,0.025360542532720333,10310.0
105,1.9263799590498039,-1.0338766029441948,0.025448793380775093,10346.0
106,1.914031515446152,-1.0523961911123885,0.02562657121963962,10436.0
107,1.9265581917541328,-1.0678014864203367,0.02612173874598134,10626.0
108,1.9341296117731648,-1.0834009378720506,0.026637486086424723,10827.0
109,1.9460611254427531,-1.0970136300243791,0.026729569622282283,10870.0
110,1.9524579325453084,-1.089936970367436,0.026777735459999973,10899.0
111,1.9598837260704056,-1.0813281558194123,0.02682893138559812,10918.0
112,1.95046054726196,-1.079921406588534,0.02691851548449462,10953.0
113,1.9282382688160535,-1.0604914781671042,0.027205327544872107,11064.0
114,1.963282002912325,-0.9796092262579402,0.027538696671658786,11207.0
115,1.9666214405017703,-0.9739809781685681,0.02756527080262641,11223.0
116,1.9632168829014813,-0.9542022043592812,0.027797316757367317,11321.0
117,1.8999965418121207,-0.8601822675162719,0.028214335441179496,11493.0
118,1.8855607377452541,-0.8696445924721663,0.028292111703067287,11521.0
119,1.8778649823696791,-0.8740923031095026,0.028327546283432606,11535.0
120,1.8961036262952862,-0.893742282649034,0.02851951334684746,11621.0
121,1.9218629664539242,-0.9209624096858747,0.028735189610556,11709.0
122,1.9311331471261663,-0.9343787116607252,0.02882543235391938,11746.0
123,1.9297133511013418,-0.9431533240192839,0.028861667060543206,11768.0
124,1.9184290439962635,-0.9633130164896393,0.029054383522132108,11851.0
125,1.9178259928240295,-0.9716084025949726,0.029100828999289702,11871.0
126,1.8933273981157408,-1.0668647198602124,0.02962629533471747,12076.0
127,1.8330282036753816,-1.1312032408146624,0.030091604723339906,12249.0
128,1.8183411336580628,-1.1483452494072017,0.03020956888399063,12308.0
129,1.8189637204753335,-1.1645678217347553,0.030312129915107504,12350.0
130,1.7785259809673613,-1.2406752629628701,0.030712306917859665,12513.0
131,1.779177974009978,-1.3202575268484613,0.030975651505553255,12623.0
132,1.7900556965050922,-1.3187741177471186,0.031050370877981497,12656.0
133,1.801013340651088,-1.3016245126564194,0.03116758979788974,12699.0
134,1.8643702649858598,-1.208161932750702,0.03178122665774733,12960.0
135,1.8529314277574818,-1.175850698357371,0.031953302928755305,13017.0
136,1.8214087487594095,-1.1561290124523333,0.03220821883277956,13128.0
137,1.8375375431443481,-1.121820399235899,0.03248148795040678,13244.0
138,1.842493790462405,-1.1195535332889872,0.032505903288081166,13261.0
139,1.842506879878091,-1.1203408936112915,0.032524787968814896,13270.0
140,1.859287056839984,-1.1241347511556918,0.0331140667525378,13502.0
141,1.8385403890419263,-1.0714800204710204,0.03336674671560478,13610.0
142,1.7774221915944377,-0.9646796715324233,0.0338818939339417,13813.0
143,1.650240577110392,-0.8304986274816993,0.03475931658460152,14173.0
144,1.6422817578430378,-0.8184707360276656,0.0349331380178619,14255.0
145,1.611838281585878,-0.8279270487949846,0.035227036443667155,14371.0
146,1.5762383575220698,-0.8213546187774415,0.035542447016360564,14471.0
147,1.50255991981289,-0.8887333758523368,0.03603355804074248,14702.0
148,1.5008417551105215,-0.8882676764797588,0.036053930842884975,14711.0
149,1.4807830748902524,-0.8566399447036077,0.03626384838783406,14799.0
150,1.4785370812294227,-0.8517548972251205,0.03631879131562054,14831.0
151,1.4788395543846031,-0.847239628223388,0.03642327287282939,14864.0
152,1.5045101718323073,-0.9610829836638632,0.037172248981995414,15162.0
153,1.5030972164565486,-0.9627577335135586,0.037185841083689934,15170.0
154,1.50361246898599,-0.9627207481273341,0.03719023356746906,15171.0
155,1.7255246943610112,-0.8294180682889825,0.038191871599667346,15589.0
156,1.7302591463524066,-0.8095751971339602,0.038336046522634525,15643.0
157,1.7319133996998106,-0.7951643193090531,0.03843479016590723,15689.0
158,1.7262653921231335,-0.7675723239858734,0.038591855741299426,15759.0
159,1.7255506045525284,-0.7727610472674199,0.03869182988647987,15796.0
160,1.7222291979329636,-0.7759116179616616,0.03872469793834293,15806.0
161,1.7303683662587404,-0.771035928118089,0.038808864357084805,15835.0
162,1.7626831051073097,-0.7953302568088914,0.03905126970411829,15943.0
163,1.776303219205273,-0.8047798109270631,0.03910879850921209,15966.0
164,1.8280880389240584,-0.8423789562412586,0.03940803583260545,16099.0
165,1.8410936905476212,-0.8848801387124441,0.03967095490772397,16200.0
166,1.8489224921584075,-0.887096983915789,0.03972380398907092,16215.0
167,1.8521633773521013,-0.9891578344902985,0.04019605789055166,16418.0
168,1.8343078832250304,-0.9898018292618879,0.04032594375187797,16472.0
169,1.8157775362981767,-1.0027557944043826,0.04048099064226986,16530.0
170,1.7693428810877234,-0.9737842869360112,0.041276455464475406,16864.0
171,1.768196194489701,-0.9751986771672684,0.041301877257965955,16874.0
172,1.7586851569404294,-1.0510660051639553,0.04169723644560312,17023.0
173,1.736871937109601,-1.1187678602134394,0.04192982995836635,17128.0
174,1.7341213396144302,-1.1234747879553872,0.04196941638024074,17143.0
175,1.7349657711339992,-1.124861093296854,0.04198006604076291,17149.0
176,1.7464752647453408,-1.1348852634914433,0.04246549604674831,17358.0
177,1.756407106634493,-1.1298847090644906,0.04258172258126909,17398.0
178,1.7607506526372898,-1.1732053701766771,0.04288386120312415,17515.0
179,1.7685128746322072,-1.1746675369442885,0.04297866773588341,17552.0
180,1.781964171151533,-1.1847305608814853,0.04313604556886008,17623.0
181,1.8212152756608797,-1.1458326937228718,0.04368271006775513,17837.0
182,1.8357115256057972,-1.1345108475721493,0.043780793520653755,17875.0
183,1.8302373617198653,-1.1166354870415929,0.044021615355723395,17985.0
184,1.8300553266716406,-1.1153634080639037,0.04403253868180915,17992.0
185,1.8250273135008568,-1.108035820093305,0.044071679641166,18008.0
186,1.7966790925869331,-1.0431429100570313,0.044431885028838734,18157.0
187,1.9012234173467377,-1.0474567759229672,0.04476933360497481,18306.0
188,1.9367504069381118,-1.0387708773948483,0.04529623081184587,18508.0
189,1.9368738852712675,-1.0368494488105182,0.045328675619835605,18521.0
190,1.9373654819128394,-1.0192797860329463,0.04564104652145235,18644.0
191,1.93401012671508,-1.0087882284469334,0.04571238264325993,18674.0
192,1.943583991383408,-1.0122966502551016,0.04583434524532789,18729.0
193,1.9631495319108194,-1.0097221571624575,0.04605172384644103,18801.0
194,2.0150487118402673,-0.9847757184026685,0.04644143001668939,18985.0
195,2.010719712137698,-1.0067163779554522,0.04679846363021362,19103.0
196,2.0154700980522016,-1.0062573568196813,0.04716861680659861,19252.0
197,2.018948460872444,-1.0099257623725737,0.04721147395373831,19271.0
198,2.053624154460647,-1.017018917322939,0.047393329113524535,19355.0
199,2.101463942467645,-1.0583916208656874,0.04782076054023466,19542.0
200,2.085066401304245,-1.085830707061144,0.048230516975736666,19697.0
201,2.0760733369525664,-1.1017976719801126,0.04840854604007571,19769.0
202,2.076199906415602,-1.1015704306996323,0.04841187257655666,19772.0
203,2.0841804592970417,-1.0896150920069032,0.04857854460220275,19824.0
204,2.0854191390833603,-1.088171238682894,0.04860917822078045,19835.0
205,2.0804738595748873,-1.0872042520590954,0.048659497267744,19851.0
206,2.0284441221769893,-1.0590645098142435,0.0495380961163926,20213.0
207,2.019543312638871,-1.0622143647122748,0.04974680152486121,20298.0
208,2.030923247154989,-1.0499763605829642,0.04994590329791424,20393.0
209,2.0019193153648724,-1.046387355634527,0.050139169788761394,20461.0
210,1.9871865186361122,-1.0329671529079762,0.050322232807602,20544.0
211,1.9870432612134963,-1.0334423038418736,0.05032811032176687,20549.0
212,1.9561971894283563,-1.0437075927369102,0.05070550170251753,20715.0
213,1.9415864812386054,-1.0623746618294658,0.05086386706974548,20785.0
214,1.9408458144652532,-1.0752735682194474,0.05091301900066648,20799.0
215,1.9256695543548643,-1.0987485420267167,0.0510587708825173,20852.0
216,1.925853090860954,-1.1444519720135329,0.05129312670049624,20953.0
217,1.9263933406403855,-1.1457227935033547,0.05130642994792966,20962.0
218,1.9362009283580086,-1.146571212622367,0.05134484340525044,20972.0
219,1.9424199569025071,-1.1448222243238237,0.0513587596887569,20980.0
220,1.969619971636074,-1.1227247438800356,0.05146970107236945,21035.0
221,1.997777375157136,-1.0495653697440464,0.051861507185788185,21178.0
222,1.989656467642164,-1.005823911673129,0.05216832445621775,21309.0
223,1.9892484454104495,-0.9901572852239442,0.052241831181657906,21344.0
224,1.9814304157228173,-0.9560270868970339,0.05236278572849865,21391.0
225,1.956212150977255,-0.8390683747497056,0.05276699971063656,21556.0
226,1.9534098466330274,-0.8283255827671941,0.05282752185520149,21585.0
227,1.9477126972218886,-0.8225817764686162,0.052887798501339324,21624.0
228,1.9468999379828105,-0.8210380425709481,0.052898063780008886,21633.0
229,1.9447261071845068,-0.8140693123095997,0.05294273266236821,21651.0
230,1.927221105194546,-0.8150291521949492,0.053052723623088806,21697.0
231,1.794185509836809,-0.8202667496682192,0.05396226713060658,22070.0
232,1.4600626321979098,-0.8333647702478392,0.05526130229009365,22591.0
233,1.2237387984000954,-0.8106811638317126,0.05631211544578423,23001.0
234,1.1875363064782913,-0.8213941294411353,0.05642980431230684,23050.0
235,1.08739076422538,-0.7839602734119262,0.05677293313862367,23188.0
236,1.0845112052365151,-0.7808454110446222,0.056803910306341555,23206.0
237,1.0784873866957982,-0.773957079606603,0.05693205397133224,23252.0
238,1.0642133575770916,-0.7588998726856679,0.05722380286947652,23367.0
239,1.0453373884039168,-0.7889466767277906,0.057707598188029945,23562.0
240,1.0437228825790568,-0.7912806128688404,0.0578415579445293,23616.0
241,1.0420245997011202,-0.7928718750903222,0.057897439804667855,23640.0
242,1.040724029459455,-0.8194929642905229,0.058108507592720654,23736.0
243,1.0437069017869336,-0.8276990183175034,0.05817237341262593,23754.0
244,1.0572725406915289,-0.8620934508894498,0.058383352781640474,23845.0
245,1.062384672911028,-0.8763470994473147,0.05847366405247085,23877.0
246,1.1116803211267239,-0.9112454305006115,0.05866624309424959,23956.0
247,1.1403880673459412,-0.9722616965418215,0.05901498008589385,24118.0
248,1.149482083442288,-0.9987449162016251,0.05925749239483146,24234.0
249,1.1595777629981106,-0.9859200407641574,0.059527428852764595,24336.0
250,1.1559627177340548,-0.986698632231194,0.05960895272859279,24375.0
251,1.1390575119438808,-0.9959006138997761,0.059752395853372525,24423.0
252,1.1273709018348916,-0.9804350619764219,0.060011337649697724,24530.0
253,1.1244859246401095,-0.9761009194361192,0.06008294509253724,24558.0
254,1.111365021974169,-0.9861125698176193,0.06033199607752737,24646.0
255,1.1122291406958975,-0.9902309673260384,0.06047427453727688,24714.0
256,1.136866698004621,-1.0231368801098786,0.060822648568890275,24843.0
257,1.1488248314135927,-1.0454367720824937,0.06097661683528622,24894.0
258,1.1390391747685271,-1.0586795255861285,0.061080931690479116,24941.0
259,1.1447837329875268,-1.0687650302006595,0.06116335342726943,24975.0
260,1.1335754121712946,-1.0815974304274936,0.06170154443866097,25195.0
261,1.1302916438158002,-1.0837593011261684,0.061734154521123394,25214.0
262,1.120890370693402,-1.1058673300855857,0.06186088335439083,25258.0
263,1.0634375047050393,-1.2823464273810332,0.06320713840113666,25811.0
264,1.040278619608341,-1.2793180955726715,0.06357225732821266,25961.0
265,1.0472719941433364,-1.2718609547196618,0.06377029445954262,26025.0
266,1.0075461450910275,-1.2158203912740664,0.06412053836598534,26158.0
267,0.9931232309542105,-1.2027620943149469,0.06419863068609727,26198.0
268,0.9887024399513399,-1.2007328945056082,0.06423282576905397,26214.0
269,0.9829602486939426,-1.1673486835905007,0.06445615442015264,26296.0
270,0.9828648729776662,-1.1671087477435889,0.06445712607804104,26297.0
271,0.9048049318724792,-1.1162780308769267,0.06506696506234258,26530.0
272,0.9083900261416986,-1.1072021596297896,0.06528184302747646,26611.0
273,0.9206800707735244,-1.083664313357112,0.06555049338849703,26735.0
274,0.9879565160814654,-0.9670674515406835,0.06649686597063104,27110.0
275,0.9949703722232529,-0.9708280754352501,0.06663072621460482,27168.0
276,0.9939303675126533,-0.9723979226871539,0.06665604486559577,27183.0
277,0.9811228636993893,-1.0035842118747478,0.06692837935557595,27292.0
278,0.980889235440711,-1.003885013673989,0.06693096867602868,27293.0
279,0.9777664977643584,-1.0397287897043015,0.06707338543599087,27347.0
280,0.999124539042019,-1.1248452924218193,0.06744096822074254,27494.0
281,0.9810933073672381,-1.1254110599242408,0.0677220927749102,27621.0
282,0.8828948104523805,-1.1757512592343735,0.06851148527213512,27963.0
283,0.8579438667248649,-1.1609764304933075,0.0686815049621954,28032.0
284,0.8217453340190065,-1.1830093099654708,0.06921952219026564,28261.0
285,0.8158405701555441,-1.1929921862490684,0.06930261227033384,28290.0
286,0.8028264092229637,-1.2122178578768723,0.06956091907151771,28394.0
287,0.8385952265068471,-1.2210194312205616,0.06989929877498316,28540.0
288,0.8425649912076028,-1.2201884183391583,0.07005510626120467,28611.0
289,0.8878003690195837,-1.2359963960261666,0.07050759598259008,28792.0
290,0.8843417424482665,-1.2577747642346755,0.07058929332885709,28828.0
291,0.8516189307361194,-1.3105323546569982,0.07082127231690588,28910.0
292,0.8462355931800636,-1.3284548405050864,0.07093089421041633,28956.0
293,0.8505148930571089,-1.336017971773721,0.07106772536718663,29015.0
294,0.8487232639856485,-1.3391773976865062,0.07109195238828876,29031.0
295,0.8623637235128432,-1.363113827691825,0.07146575620702865,29173.0
296,0.8494424147728394,-1.3689647694279274,0.07161477608262343,29230.0
297,0.8448091350271717,-1.3597391685947817,0.07171956351927544,29280.0
298,0.8588108882857374,-1.3493653405289916,0.07185426496217459,29335.0
299,0.811770046050214,-1.4202734719283787,0.07253788867858411,29630.0
300,0.7146364169296662,-1.5178121679484622,0.07381555435384987,30158.0
301,0.713746599166217,-1.5891792612093658,0.07415241370347703,30292.0
302,0.7120371192433854,-1.5973906536201103,0.07420120971908864,30314.0
303,0.7211524967201514,-1.6328677173760138,0.0743428898056445,30386.0
304,0.7392176808499863,-1.7022045102192735,0.07461985530563213,30522.0
305,0.7402375205896788,-1.7041942343622758,0.07463498297268413,30529.0
306,0.7401872935694249,-1.7041269555075715,0.07463976426833266,30532.0
307,0.7060962303773879,-1.6900065115356866,0.07481465423117309,30596.0
308,0.7000601617552166,-1.6859598056064913,0.07486734569283661,30620.0
309,0.6506948134493084,-1.6365881154165782,0.07532614551898076,30813.0
310,0.6862766051140663,-1.5883855957824748,0.07592589679307216,31058.0
311,0.7026751115445034,-1.5893688433133162,0.0760185067970672,31086.0
312,0.7130977568831885,-1.5952449537956834,0.07611027487569207,31128.0
313,0.7315502650123069,-1.6386474546430627,0.07645177560211971,31256.0
314,0.7320525289833305,-1.6399938133030367,0.07645758488294153,31261.0
315,0.7335017934263022,-1.640941810631,0.07646475401026663,31264.0
316,0.7434399702874581,-1.645040254651296,0.0765372946029415,31298.0
317,0.8654831558459685,-1.687108712020279,0.07752151240334818,31699.0
318,0.9091504137759674,-1.6630631325374285,0.07771799434928219,31777.0
319,0.9158298615004803,-1.6500134683960992,0.07780184976734335,31802.0
320,0.9138953846929958,-1.620182549548758,0.07803916097667872,31899.0
321,0.9103214473182026,-1.6101116389331862,0.07814229351447807,31937.0
322,0.9259778380975993,-1.6145033620481917,0.0782290913696385,31971.0
323,0.9432643391844807,-1.609410805921137,0.07832261735243559,32011.0
324,0.9641389453757564,-1.5647022052030757,0.07858232238373188,32113.0
325,1.006962396567094,-1.5569513462238471,0.07879767778109603,32200.0
326,1.0228522434953586,-1.5540649570631577,0.07888287838274696,32240.0
327,1.0264769913830396,-1.5648503241255323,0.07893877178238233,32265.0
328,1.0289168005978726,-1.5735375302775534,0.07898289152484302,32282.0
329,1.0167689685326815,-1.6154173982595077,0.07935030086918973,32427.0
330,1.037827247362155,-1.6688893541039687,0.07981315916944746,32632.0
331,1.0479937334455058,-1.6741559876872154,0.07988604935977986,32667.0
332,1.0410961150323619,-1.67733465789339,0.08010936962301274,32757.0
333,1.0440918328803843,-1.6736595546929869,0.08013849883846354,32765.0
334,1.071339227986778,-1.6278930298525922,0.0803240033006807,32841.0
335,1.0743312547281854,-1.6137956995604767,0.08036961487606743,32853.0
336,1.0722090178061399,-1.6003931835055654,0.08054559359472126,32930.0
337,1.059353905522635,-1.5960390259946,0.08065098100325556,32979.0
338,1.021689793362246,-1.5900767841836947,0.08091669980074723,33081.0
339,1.035680766772988,-1.606508068800951,0.08114055311825716,33176.0
340,1.0356020337697025,-1.6009760005294251,0.08125352047164565,33224.0
341,1.0300727496852138,-1.5988790006747753,0.08131774123499348,33260.0
342,0.9505824032873127,-1.6087343178442977,0.08186847021308012,33473.0
343,0.9157918403928812,-1.6100009489742753,0.08211687407040251,33571.0
344,0.894555684444693,-1.606102084397836,0.08239019353585268,33673.0
345,0.8829162175613892,-1.594145092695375,0.08253846291567458,33737.0
346,0.8730170302383632,-1.5882973544447254,0.08261252229541441,33767.0
347,0.862514818130064,-1.556241194712971,0.08287212098602702,33873.0
348,0.6523453895194461,-1.5903650591740286,0.08371566411045167,34190.0
349,0.6486541973817025,-1.59589567124388,0.08375953032209645,34214.0
350,0.6435410241908814,-1.6637107615413738,0.08395408644887609,34284.0
351,0.639245272457189,-1.6724759257414976,0.08397539808718806,34291.0
352,0.6388327882704679,-1.673075178974549,0.08397880036712049,34293.0
353,0.6387622052119565,-1.6732274111524317,0.08397962180092536,34295.0
354,0.6491494929123189,-1.6804971936800692,0.08405180213498466,34323.0
355,0.6463312004066283,-1.6889623107912652,0.08420359786307192,34394.0
356,0.6428636713053387,-1.6923329166464305,0.08425213174996801,34419.0
357,0.6386014975956134,-1.6412232472937296,0.08462149940502033,34574.0
358,0.6222978563287698,-1.662623845944397,0.08487378890058453,34672.0
359,0.6213035199350773,-1.6379656039684731,0.08501907073070473,34730.0
360,0.6547882794165156,-1.5922916141016783,0.08539324787732232,34882.0
361,0.6700052936468949,-1.5278727403172616,0.08567834792303554,35007.0
362,0.6694943514186601,-1.3360608717686369,0.08653193328495648,35363.0
363,0.669942073050559,-1.3253320532491375,0.08657420727431706,35380.0
364,0.6635830139312409,-1.292037124606874,0.08676250314255685,35463.0
365,0.6667935202466073,-1.2840014438875873,0.08684430114869539,35504.0
366,0.6676131597511918,-1.2845521289936925,0.08690504962459272,35526.0
367,0.6682171835131915,-1.2898729511488338,0.0870167492495844,35570.0
368,0.6690915760684378,-1.2923817957866082,0.08714209827734913,35622.0
369,0.8154188764405044,-1.1181671413390968,0.08824368054867146,36092.0
370,0.818925524130782,-1.113026925038979,0.08826796593522955,36105.0
371,0.8184194703138785,-1.0969570331633867,0.0883221699125184,36132.0
372,0.829414625612003,-1.054853017534286,0.08850394902521885,36205.0
373,0.8488536163075623,-0.9982755134931235,0.0889533214930241,36409.0
374,0.8415287449477932,-0.9745446032212118,0.08910983768879932,36484.0
375,0.8418867249047793,-0.9726862854604786,0.08911824096175121,36487.0
376,0.7435208821845459,-0.7700796073389762,0.0898054286440172,36794.0
377,0.698436318327913,-0.611258583203907,0.09044168572272358,37038.0
378,0.7029013720845606,-0.5903887778679233,0.09053183917036967,37077.0
379,0.6413502478378127,-0.5043746794234183,0.09080026854848451,37196.0
380,0.6329328245978811,-0.4924917994927323,0.09084359896264098,37214.0
381,0.589454936876061,-0.4633188979202272,0.09110138746475545,37326.0
382,0.5338093571968454,-0.43263429320329344,0.09142890246557983,37454.0
383,0.46262285813759735,-0.36058630642629685,0.09195919305645713,37672.0
384,0.4629768606642695,-0.36058265583259475,0.09198551673779808,37680.0
385,0.46223699571493226,-0.37789128692318713,0.09238120715412322,37859.0
386,0.3824450416175313,-0.42248193959703495,0.09294472091249853,38106.0
387,0.3688727311709718,-0.4354369261149783,0.0930414855790911,38147.0
388,0.35040597922653505,-0.4810692803873162,0.09344990410808843,38308.0
389,0.36285673038213523,-0.5025558574082837,0.09370894818053657,38424.0
390,0.39215752443180285,-0.5275185896592898,0.0939866257372947,38542.0
391,0.39910111984184915,-0.5515292450397512,0.0942021255193627,38635.0
392,0.40053515504014375,-0.5527643069629027,0.09425793922272378,38650.0
393,0.39936093895820174,-0.5620110633653657,0.09432374790821625,38679.0
394,0.42553895627072663,-0.6370937554943552,0.09480085616167486,38869.0
395,0.50162650473164,-0.6435510419329152,0.0950948299142376,38995.0
396,0.5327466002027956,-0.6716415071649835,0.0953424641372493,39081.0
397,0.5578687823733918,-0.6713570348887087,0.09547023561144204,39129.0
398,0.56260928743722,-0.6516631769242774,0.09604213725965095,39367.0
399,0.5634581641956329,-0.636799252953405,0.0961614780601828,39417.0
400,0.5736371620948242,-0.6019532675764251,0.09627780106590164,39459.0
401,0.5757641551287282,-0.6236314536713234,0.09659650302154103,39596.0
402,0.6237456969963137,-0.6871172543944992,0.0968356135714897,39677.0
